iter,particle,model,run,val_mAP50_95,wall_time,exp_name,lr0,lrf,momentum,weight_decay,iou,conf,hsv_h,hsv_s,hsv_v,degrees,translate,scale,mosaic,mixup,imgsz
0,0,YOLOv8,run_01,0.0,1759957540.0167353,lfpso_fit_it0_p0_729692,0.011785512324617425,0.11278544536272785,0.9695197651789369,0.000939362408024387,0.5944719488387818,0.006331720877837145,0.048287152231863896,0.6327579877381787,0.6901357845111284,0.5329267410020272,0.15999924546524558,0.5732299624711559,0.07687841021603936,0.12928594839780264,672.4824580707377
0,1,YOLOv8,run_01,0.0,1759957621.7122843,lfpso_fit_it0_p1_765264,0.01341770869515542,0.09844521917001241,0.9569295361969399,0.0004134169044608753,0.5225140156335041,0.007423265677099589,0.028374523203123204,0.8893447627720056,0.7410878892562347,3.6415763711458866,0.18964126407556592,0.6635934550825853,0.7754910633826604,0.18034744501469754,733.6152117732527
0,2,YOLOv8,run_01,0.0,1759957729.0381837,lfpso_fit_it0_p2_141610,0.012931311860893153,0.21094532843184666,0.9042334499028243,0.0011166962912154321,0.5212013398869669,0.007789209969045131,0.02437402782368056,0.5810077244439419,0.7251392542160975,2.2445767183465968,0.1670780379820262,0.680084391880741,0.9328434175465914,0.06803960945599996,838.8314558730345
